Loan_ID,Default
L00092314,0
L00092315,0
L00092316,0
L00092317,0
L00092318,0
L00092319,0
L00092320,0
L00092321,1
L00092322,0
L00092323,0
L00092324,0
L00092325,0
L00092326,0
L00092327,0
L00092328,0
L00092329,0
L00092330,0
L00092331,0
L00092332,0
L00092333,0
L00092334,0
L00092335,0
L00092336,0
L00092337,0
L00092338,1
L00092339,1
L00092340,0
L00092341,0
L00092342,0
L00092343,1
L00092344,0
L00092345,0
L00092346,0
L00092347,0
L00092348,0
L00092349,0
L00092350,0
L00092351,0
L00092352,0
L00092353,0
L00092354,0
L00092355,0
L00092356,0
L00092357,0
L00092358,0
L00092359,0
L00092360,0
L00092361,0
L00092362,0
L00092363,0
L00092364,0
L00092365,0
L00092366,0
L00092367,1
L00092368,1
L00092369,1
L00092370,0
L00092371,0
L00092372,0
L00092373,0
L00092374,0
L00092375,0
L00092376,0
L00092377,0
L00092378,0
L00092379,0
L00092380,0
L00092381,0
L00092382,0
L00092383,0
L00092384,1
L00092385,0
L00092386,0
L00092387,0
L00092388,0
L00092389,0
L00092390,0
L00092391,0
L00092392,0
L00092393,0
L00092394,0
L00092395,0
L00092396,0
L00092397,0
L00092398,0
L00092399,0
L00092400,0
L00092401,1
L00092402,0
L00092403,0
L00092404,0
L00092405,0
L00092406,0
L00092407,0
L00092408,1
L00092409,1
L00092410,0
L00092411,0
L00092412,0
L00092413,0
L00092414,0
L00092415,0
L00092416,1
L00092417,0
L00092418,0
L00092419,0
L00092420,0
L00092421,0
L00092422,0
L00092423,1
L00092424,0
L00092425,1
L00092426,0
L00092427,0
L00092428,0
L00092429,0
L00092430,0
L00092431,0
L00092432,0
L00092433,1
L00092434,0
L00092435,0
L00092436,0
L00092437,0
L00092438,0
L00092439,0
L00092440,1
L00092441,0
L00092442,0
L00092443,0
L00092444,0
L00092445,0
L00092446,0
L00092447,0
L00092448,1
L00092449,0
L00092450,0
L00092451,0
L00092452,0
L00092453,0
L00092454,0
L00092455,0
L00092456,0
L00092457,0
L00092458,0
L00092459,0
L00092460,0
L00092461,0
L00092462,0
L00092463,1
L00092464,1
L00092465,0
L00092466,0
L00092467,0
L00092468,0
L00092469,0
L00092470,0
L00092471,0
L00092472,0
L00092473,0
L00092474,0
L00092475,0
L00092476,0
L00092477,1
L00092478,0
L00092479,0
L00092480,0
L00092481,0
L00092482,0
L00092483,1
L00092484,0
L00092485,0
L00092486,0
L00092487,0
L00092488,0
L00092489,0
L00092490,0
L00092491,0
L00092492,0
L00092493,0
L00092494,0
L00092495,1
L00092496,0
L00092497,0
L00092498,0
L00092499,0
L00092500,0
L00092501,0
L00092502,0
L00092503,0
L00092504,0
L00092505,0
L00092506,1
L00092507,0
L00092508,0
L00092509,0
L00092510,0
L00092511,0
L00092512,0
L00092513,0
L00092514,0
L00092515,0
L00092516,0
L00092517,1
L00092518,0
L00092519,0
L00092520,0
L00092521,0
L00092522,0
L00092523,0
L00092524,0
L00092525,0
L00092526,1
L00092527,0
L00092528,0
L00092529,0
L00092530,1
L00092531,0
L00092532,1
L00092533,0
L00092534,1
L00092535,0
L00092536,0
L00092537,0
L00092538,0
L00092539,0
L00092540,0
L00092541,0
L00092542,0
L00092543,0
L00092544,1
L00092545,0
L00092546,0
L00092547,0
L00092548,1
L00092549,0
L00092550,1
L00092551,0
L00092552,0
L00092553,0
L00092554,0
L00092555,1
L00092556,0
L00092557,0
L00092558,1
L00092559,0
L00092560,0
L00092561,0
L00092562,0
L00092563,1
L00092564,0
L00092565,1
L00092566,0
L00092567,0
L00092568,0
L00092569,0
L00092570,0
L00092571,0
L00092572,0
L00092573,0
L00092574,0
L00092575,0
L00092576,0
L00092577,0
L00092578,0
L00092579,0
L00092580,1
L00092581,0
L00092582,0
L00092583,0
L00092584,0
L00092585,0
L00092586,0
L00092587,0
L00092588,1
L00092589,1
L00092590,0
L00092591,0
L00092592,0
L00092593,0
L00092594,0
L00092595,0
L00092596,0
L00092597,0
L00092598,0
L00092599,0
L00092600,0
L00092601,0
L00092602,1
L00092603,0
L00092604,0
L00092605,0
L00092606,1
L00092607,0
L00092608,0
L00092609,0
L00092610,0
L00092611,1
L00092612,1
L00092613,1
L00092614,0
L00092615,0
L00092616,0
L00092617,0
L00092618,0
L00092619,0
L00092620,0
L00092621,0
L00092622,0
L00092623,0
L00092624,0
L00092625,0
L00092626,0
L00092627,0
L00092628,0
L00092629,0
L00092630,0
L00092631,0
L00092632,0
L00092633,0
L00092634,0
L00092635,0
L00092636,0
L00092637,0
L00092638,0
L00092639,1
L00092640,0
L00092641,0
L00092642,0
L00092643,0
L00092644,1
L00092645,0
L00092646,0
L00092647,0
L00092648,1
L00092649,0
L00092650,0
L00092651,0
L00092652,0
L00092653,1
L00092654,0
L00092655,0
L00092656,1
L00092657,1
L00092658,0
L00092659,0
L00092660,1
L00092661,0
L00092662,0
L00092663,0
L00092664,0
L00092665,0
L00092666,0
L00092667,0
L00092668,0
L00092669,1
L00092670,0
L00092671,0
L00092672,0
L00092673,0
L00092674,0
L00092675,0
L00092676,0
L00092677,0
L00092678,0
L00092679,0
L00092680,1
L00092681,0
L00092682,1
L00092683,0
L00092684,0
L00092685,0
L00092686,0
L00092687,1
L00092688,0
L00092689,0
L00092690,0
L00092691,0
L00092692,0
L00092693,0
L00092694,0
L00092695,0
L00092696,0
L00092697,0
L00092698,0
L00092699,1
L00092700,0
L00092701,0
L00092702,0
L00092703,0
L00092704,0
L00092705,0
L00092706,0
L00092707,0
L00092708,1
L00092709,0
L00092710,0
L00092711,0
L00092712,1
L00092713,0
L00092714,0
L00092715,0
L00092716,1
L00092717,0
L00092718,0
L00092719,0
L00092720,1
L00092721,0
L00092722,0
L00092723,0
L00092724,0
L00092725,0
L00092726,0
L00092727,0
L00092728,0
L00092729,1
L00092730,0
L00092731,1
L00092732,0
L00092733,0
L00092734,0
L00092735,1
L00092736,0
L00092737,0
L00092738,0
L00092739,0
L00092740,1
L00092741,0
L00092742,0
L00092743,0
L00092744,0
L00092745,0
L00092746,0
L00092747,0
L00092748,0
L00092749,0
L00092750,0
L00092751,0
L00092752,1
L00092753,0
L00092754,1
L00092755,0
L00092756,1
L00092757,0
L00092758,0
L00092759,0
L00092760,0
L00092761,0
L00092762,0
L00092763,0
L00092764,0
L00092765,0
L00092766,0
L00092767,0
L00092768,0
L00092769,0
L00092770,0
L00092771,0
L00092772,0
L00092773,0
L00092774,0
L00092775,0
L00092776,0
L00092777,0
L00092778,0
L00092779,0
L00092780,0
L00092781,0
L00092782,0
L00092783,0
L00092784,0
L00092785,0
L00092786,0
L00092787,0
L00092788,0
L00092789,0
L00092790,0
L00092791,0
L00092792,0
L00092793,0
L00092794,0
L00092795,0
L00092796,0
L00092797,0
L00092798,0
L00092799,0
L00092800,0
L00092801,1
L00092802,0
L00092803,0
L00092804,1
L00092805,0
L00092806,1
L00092807,1
L00092808,0
L00092809,0
L00092810,0
L00092811,0
L00092812,0
L00092813,0
L00092814,0
L00092815,0
L00092816,1
L00092817,0
L00092818,1
L00092819,1
L00092820,0
L00092821,0
L00092822,0
L00092823,0
L00092824,0
L00092825,0
L00092826,0
L00092827,0
L00092828,0
L00092829,0
L00092830,0
L00092831,0
L00092832,0
L00092833,0
L00092834,0
L00092835,0
L00092836,0
L00092837,0
L00092838,1
L00092839,0
L00092840,0
L00092841,0
L00092842,1
L00092843,0
L00092844,0
L00092845,0
L00092846,0
L00092847,0
L00092848,1
L00092849,0
L00092850,0
L00092851,0
L00092852,0
L00092853,1
L00092854,0
L00092855,0
L00092856,0
L00092857,0
L00092858,0
L00092859,1
L00092860,1
L00092861,0
L00092862,0
L00092863,0
L00092864,0
L00092865,0
L00092866,0
L00092867,0
L00092868,0
L00092869,0
L00092870,1
L00092871,0
L00092872,0
L00092873,0
L00092874,0
L00092875,0
L00092876,1
L00092877,0
L00092878,0
L00092879,0
L00092880,0
L00092881,0
L00092882,0
L00092883,1
L00092884,1
L00092885,0
L00092886,0
L00092887,0
L00092888,0
L00092889,1
L00092890,0
L00092891,0
L00092892,0
L00092893,0
L00092894,0
L00092895,0
L00092896,0
L00092897,0
L00092898,1
L00092899,1
L00092900,0
L00092901,0
L00092902,0
L00092903,1
L00092904,1
L00092905,0
L00092906,0
L00092907,0
L00092908,1
L00092909,0
L00092910,0
L00092911,0
L00092912,1
L00092913,0
L00092914,0
L00092915,0
L00092916,1
L00092917,0
L00092918,0
L00092919,0
L00092920,0
L00092921,0
L00092922,0
L00092923,0
L00092924,0
L00092925,0
L00092926,0
L00092927,0
L00092928,0
L00092929,0
L00092930,0
L00092931,0
L00092932,0
L00092933,0
L00092934,0
L00092935,1
L00092936,0
L00092937,0
L00092938,0
L00092939,0
L00092940,0
L00092941,0
L00092942,0
L00092943,0
L00092944,0
L00092945,0
L00092946,0
L00092947,0
L00092948,0
L00092949,0
L00092950,0
L00092951,0
L00092952,0
L00092953,0
L00092954,0
L00092955,0
L00092956,0
L00092957,0
L00092958,0
L00092959,0
L00092960,0
L00092961,0
L00092962,0
L00092963,1
L00092964,0
L00092965,1
L00092966,1
L00092967,0
L00092968,0
L00092969,0
L00092970,0
L00092971,0
L00092972,0
L00092973,0
L00092974,0
L00092975,0
L00092976,0
L00092977,0
L00092978,1
L00092979,1
L00092980,1
L00092981,0
L00092982,1
L00092983,1
L00092984,1
L00092985,0
L00092986,0
L00092987,0
L00092988,0
L00092989,0
L00092990,0
L00092991,0
L00092992,0
L00092993,0
L00092994,0
L00092995,1
L00092996,0
L00092997,1
L00092998,0
L00092999,0
L00093000,0
L00093001,0
L00093002,0
L00093003,0
L00093004,0
L00093005,0
L00093006,0
L00093007,0
L00093008,1
L00093009,0
L00093010,0
L00093011,0
L00093012,0
L00093013,0
L00093014,1
L00093015,0
L00093016,1
L00093017,0
L00093018,0
L00093019,0
L00093020,0
L00093021,0
L00093022,0
L00093023,0
L00093024,0
L00093025,1
L00093026,0
L00093027,0
L00093028,0
L00093029,0
L00093030,0
L00093031,0
L00093032,0
L00093033,0
L00093034,0
L00093035,0
L00093036,0
L00093037,0
L00093038,0
L00093039,1
L00093040,0
L00093041,0
L00093042,0
L00093043,1
L00093044,0
L00093045,0
L00093046,0
L00093047,0
L00093048,1
L00093049,0
L00093050,0
L00093051,0
L00093052,0
L00093053,1
L00093054,0
L00093055,0
L00093056,0
L00093057,0
L00093058,0
L00093059,0
L00093060,1
L00093061,1
L00093062,0
L00093063,0
L00093064,0
L00093065,0
L00093066,0
L00093067,0
L00093068,0
L00093069,0
L00093070,1
L00093071,1
L00093072,0
L00093073,1
L00093074,0
L00093075,0
L00093076,0
L00093077,0
L00093078,0
L00093079,0
L00093080,0
L00093081,0
L00093082,0
L00093083,0
L00093084,0
L00093085,0
L00093086,0
L00093087,0
L00093088,1
L00093089,1
L00093090,0
L00093091,0
L00093092,0
L00093093,0
L00093094,0
L00093095,1
L00093096,0
L00093097,0
L00093098,0
L00093099,0
L00093100,0
L00093101,1
L00093102,0
L00093103,0
L00093104,0
L00093105,0
L00093106,0
L00093107,0
L00093108,0
L00093109,0
L00093110,0
L00093111,0
L00093112,0
L00093113,0
L00093114,1
L00093115,0
L00093116,1
L00093117,0
L00093118,0
L00093119,0
L00093120,0
L00093121,0
L00093122,0
L00093123,0
L00093124,1
L00093125,0
L00093126,0
L00093127,0
L00093128,0
L00093129,0
L00093130,0
L00093131,1
L00093132,0
L00093133,1
L00093134,0
L00093135,1
L00093136,0
L00093137,0
L00093138,0
L00093139,0
L00093140,0
L00093141,0
L00093142,0
L00093143,0
L00093144,1
L00093145,0
L00093146,0
L00093147,0
L00093148,1
L00093149,0
L00093150,0
L00093151,1
L00093152,0
L00093153,1
L00093154,0
L00093155,0
L00093156,1
L00093157,0
L00093158,0
L00093159,0
L00093160,0
L00093161,0
L00093162,0
L00093163,0
L00093164,0
L00093165,0
L00093166,0
L00093167,0
L00093168,0
L00093169,0
L00093170,0
L00093171,0
L00093172,0
L00093173,0
L00093174,0
L00093175,0
L00093176,0
L00093177,0
L00093178,0
L00093179,0
L00093180,0
L00093181,0
L00093182,1
L00093183,0
L00093184,0
L00093185,0
L00093186,0
L00093187,0
L00093188,0
L00093189,0
L00093190,1
L00093191,0
L00093192,0
L00093193,0
L00093194,0
L00093195,0
L00093196,0
L00093197,0
L00093198,0
L00093199,0
L00093200,0
L00093201,0
L00093202,0
L00093203,0
L00093204,0
L00093205,1
L00093206,0
L00093207,1
L00093208,0
L00093209,0
L00093210,0
L00093211,0
L00093212,0
L00093213,0
L00093214,0
L00093215,0
L00093216,0
L00093217,0
L00093218,0
L00093219,0
L00093220,0
L00093221,0
L00093222,0
L00093223,0
L00093224,0
L00093225,0
L00093226,0
L00093227,0
L00093228,0
L00093229,0
L00093230,0
L00093231,1
L00093232,0
L00093233,0
L00093234,0
L00093235,1
L00093236,0
L00093237,0
L00093238,0
L00093239,0
L00093240,0
L00093241,0
L00093242,1
L00093243,0
L00093244,0
L00093245,0
L00093246,1
L00093247,1
L00093248,0
L00093249,0
L00093250,1
L00093251,0
L00093252,0
L00093253,0
L00093254,0
L00093255,0
L00093256,1
L00093257,0
L00093258,0
L00093259,0
L00093260,1
L00093261,0
L00093262,0
L00093263,0
L00093264,0
L00093265,1
L00093266,0
L00093267,0
L00093268,0
L00093269,0
L00093270,0
L00093271,0
L00093272,1
L00093273,0
L00093274,0
L00093275,1
L00093276,0
L00093277,0
L00093278,0
L00093279,1
L00093280,0
L00093281,0
L00093282,0
L00093283,0
L00093284,0
L00093285,0
L00093286,0
L00093287,0
L00093288,1
L00093289,0
L00093290,0
L00093291,1
L00093292,0
L00093293,1
L00093294,0
L00093295,1
L00093296,0
L00093297,0
L00093298,0
L00093299,0
L00093300,0
L00093301,0
L00093302,0
L00093303,0
L00093304,0
L00093305,0
L00093306,1
L00093307,0
L00093308,0
L00093309,0
L00093310,0
L00093311,0
L00093312,0
L00093313,1
L00093314,0
L00093315,1
L00093316,0
L00093317,0
L00093318,0
L00093319,0
L00093320,1
L00093321,0
L00093322,1
L00093323,0
L00093324,0
L00093325,0
L00093326,1
L00093327,0
L00093328,0
L00093329,0
L00093330,0
L00093331,0
L00093332,0
L00093333,1
L00093334,0
L00093335,0
L00093336,0
L00093337,0
L00093338,0
L00093339,0
L00093340,0
L00093341,0
L00093342,0
L00093343,0
L00093344,0
L00093345,0
L00093346,0
L00093347,0
L00093348,0
L00093349,0
L00093350,0
L00093351,0
L00093352,0
L00093353,0
L00093354,0
L00093355,0
L00093356,0
L00093357,0
L00093358,0
L00093359,0
L00093360,0
L00093361,1
L00093362,0
L00093363,0
L00093364,0
L00093365,1
L00093366,0
L00093367,0
L00093368,0
L00093369,0
L00093370,0
L00093371,0
L00093372,0
L00093373,0
L00093374,0
L00093375,1
L00093376,0
L00093377,0
L00093378,0
L00093379,0
L00093380,0
L00093381,0
L00093382,0
L00093383,1
L00093384,0
L00093385,0
L00093386,0
L00093387,0
L00093388,0
L00093389,0
L00093390,0
L00093391,1
L00093392,0
L00093393,0
L00093394,0
L00093395,1
L00093396,0
L00093397,0
L00093398,1
L00093399,0
L00093400,1
L00093401,1
L00093402,0
L00093403,1
L00093404,0
L00093405,0
L00093406,0
L00093407,0
L00093408,1
L00093409,0
L00093410,0
L00093411,0
L00093412,0
L00093413,0
L00093414,0
L00093415,0
L00093416,1
L00093417,0
L00093418,0
L00093419,0
L00093420,0
L00093421,0
L00093422,0
L00093423,0
L00093424,1
L00093425,0
L00093426,0
L00093427,0
L00093428,0
L00093429,0
L00093430,1
L00093431,0
L00093432,0
L00093433,1
L00093434,1
L00093435,0
L00093436,0
L00093437,0
L00093438,1
L00093439,0
L00093440,0
L00093441,0
L00093442,0
L00093443,0
L00093444,0
L00093445,0
L00093446,1
L00093447,1
L00093448,0
L00093449,1
L00093450,1
L00093451,0
L00093452,0
L00093453,0
L00093454,0
L00093455,0
L00093456,0
L00093457,0
L00093458,1
L00093459,0
L00093460,0
L00093461,0
L00093462,0
L00093463,0
L00093464,1
L00093465,0
L00093466,0
L00093467,0
L00093468,1
L00093469,0
L00093470,0
L00093471,0
L00093472,0
L00093473,0
L00093474,0
L00093475,0
L00093476,0
L00093477,1
L00093478,0
L00093479,0
L00093480,0
L00093481,0
L00093482,0
L00093483,0
L00093484,0
L00093485,0
L00093486,0
L00093487,0
L00093488,0
L00093489,0
L00093490,0
L00093491,0
L00093492,0
L00093493,0
L00093494,0
L00093495,1
L00093496,1
L00093497,1
L00093498,0
L00093499,0
L00093500,0
L00093501,0
L00093502,0
L00093503,0
L00093504,0
L00093505,0
L00093506,0
L00093507,0
L00093508,0
L00093509,0
L00093510,0
L00093511,1
L00093512,0
L00093513,1
L00093514,0
L00093515,0
L00093516,0
L00093517,0
L00093518,0
L00093519,0
L00093520,0
L00093521,0
L00093522,0
L00093523,0
L00093524,0
L00093525,0
L00093526,0
L00093527,1
L00093528,0
L00093529,0
L00093530,0
L00093531,0
L00093532,0
L00093533,1
L00093534,0
L00093535,0
L00093536,1
L00093537,0
L00093538,0
L00093539,0
L00093540,1
L00093541,1
L00093542,0
L00093543,1
L00093544,0
L00093545,0
L00093546,0
L00093547,1
L00093548,0
L00093549,0
L00093550,0
L00093551,0
L00093552,0
L00093553,1
L00093554,0
L00093555,0
L00093556,0
L00093557,0
L00093558,0
L00093559,0
L00093560,0
L00093561,0
L00093562,0
L00093563,0
L00093564,0
L00093565,0
L00093566,0
L00093567,0
L00093568,0
L00093569,0
L00093570,1
L00093571,0
L00093572,0
L00093573,0
L00093574,0
L00093575,1
L00093576,0
L00093577,0
L00093578,0
L00093579,0
L00093580,1
L00093581,0
L00093582,0
L00093583,1
L00093584,0
L00093585,0
L00093586,1
L00093587,0
L00093588,0
L00093589,0
L00093590,1
L00093591,0
L00093592,0
L00093593,0
L00093594,1
L00093595,0
L00093596,1
L00093597,0
L00093598,0
L00093599,0
L00093600,0
L00093601,0
L00093602,0
L00093603,0
L00093604,0
L00093605,0
L00093606,0
L00093607,0
L00093608,0
L00093609,1
L00093610,0
L00093611,0
L00093612,1
L00093613,0
L00093614,0
L00093615,1
L00093616,0
L00093617,0
L00093618,1
L00093619,0
L00093620,0
L00093621,1
L00093622,0
L00093623,0
L00093624,0
L00093625,0
L00093626,0
L00093627,0
L00093628,0
L00093629,0
L00093630,0
L00093631,0
L00093632,0
L00093633,0
L00093634,1
L00093635,0
L00093636,0
L00093637,0
L00093638,0
L00093639,0
L00093640,0
L00093641,1
L00093642,0
L00093643,0
L00093644,1
L00093645,0
L00093646,0
L00093647,1
L00093648,0
L00093649,0
L00093650,0
L00093651,1
L00093652,0
L00093653,0
L00093654,0
L00093655,0
L00093656,1
L00093657,0
L00093658,0
L00093659,1
L00093660,0
L00093661,0
L00093662,0
L00093663,0
L00093664,0
L00093665,0
L00093666,0
L00093667,0
L00093668,0
L00093669,0
L00093670,1
L00093671,0
L00093672,0
L00093673,0
L00093674,0
L00093675,0
L00093676,0
L00093677,0
L00093678,0
L00093679,0
L00093680,0
L00093681,0
L00093682,0
L00093683,0
L00093684,0
L00093685,1
L00093686,0
L00093687,0
L00093688,1
L00093689,0
L00093690,0
L00093691,0
L00093692,1
L00093693,0
L00093694,0
L00093695,0
L00093696,0
L00093697,0
L00093698,1
L00093699,0
L00093700,0
L00093701,0
L00093702,0
L00093703,0
L00093704,0
L00093705,0
L00093706,0
L00093707,0
L00093708,1
L00093709,0
L00093710,0
L00093711,1
L00093712,0
L00093713,0
L00093714,0
L00093715,0
L00093716,1
L00093717,0
L00093718,1
L00093719,0
L00093720,0
L00093721,0
L00093722,0
L00093723,1
L00093724,0
L00093725,0
L00093726,0
L00093727,0
L00093728,0
L00093729,0
L00093730,0
L00093731,0
L00093732,0
L00093733,0
L00093734,0
L00093735,0
L00093736,0
L00093737,1
L00093738,0
L00093739,0
L00093740,0
L00093741,0
L00093742,0
L00093743,0
L00093744,0
L00093745,0
L00093746,0
L00093747,0
L00093748,1
L00093749,0
L00093750,0
L00093751,0
L00093752,0
L00093753,1
L00093754,0
L00093755,0
L00093756,0
L00093757,0
L00093758,0
L00093759,0
L00093760,0
L00093761,0
L00093762,0
L00093763,0
L00093764,0
L00093765,1
L00093766,0
L00093767,0
L00093768,0
L00093769,0
L00093770,0
L00093771,0
L00093772,0
L00093773,0
L00093774,0
L00093775,0
L00093776,0
L00093777,0
L00093778,0
L00093779,0
L00093780,0
L00093781,0
L00093782,0
L00093783,0
L00093784,0
L00093785,0
L00093786,1
L00093787,1
L00093788,0
L00093789,0
L00093790,0
L00093791,1
L00093792,1
L00093793,0
L00093794,0
L00093795,0
L00093796,1
L00093797,0
L00093798,0
L00093799,0
L00093800,1
L00093801,0
L00093802,0
L00093803,1
L00093804,0
L00093805,0
L00093806,0
L00093807,1
L00093808,1
L00093809,1
L00093810,0
L00093811,0
L00093812,0
L00093813,0
L00093814,0
L00093815,0
L00093816,0
L00093817,0
L00093818,0
L00093819,0
L00093820,0
L00093821,0
L00093822,1
L00093823,0
L00093824,0
L00093825,0
L00093826,0
L00093827,1
L00093828,0
L00093829,0
L00093830,0
L00093831,0
L00093832,0
L00093833,0
L00093834,0
L00093835,1
L00093836,0
L00093837,0
L00093838,0
L00093839,0
L00093840,0
L00093841,0
L00093842,0
L00093843,1
L00093844,0
L00093845,0
L00093846,0
L00093847,0
L00093848,0
L00093849,0
L00093850,0
L00093851,0
L00093852,0
L00093853,0
L00093854,0
L00093855,0
L00093856,0
L00093857,0
L00093858,0
L00093859,0
L00093860,0
L00093861,0
L00093862,0
L00093863,0
L00093864,0
L00093865,0
L00093866,0
L00093867,1
L00093868,0
L00093869,0
L00093870,0
L00093871,0
L00093872,0
L00093873,1
L00093874,0
L00093875,0
L00093876,0
L00093877,0
L00093878,0
L00093879,1
L00093880,0
L00093881,0
L00093882,1
L00093883,0
L00093884,1
L00093885,1
L00093886,0
L00093887,0
L00093888,0
L00093889,0
L00093890,0
L00093891,0
L00093892,1
L00093893,1
L00093894,0
L00093895,0
L00093896,0
L00093897,0
L00093898,0
L00093899,0
L00093900,0
L00093901,0
L00093902,0
L00093903,0
L00093904,1
L00093905,0
L00093906,0
L00093907,0
L00093908,1
L00093909,0
L00093910,1
L00093911,0
L00093912,0
L00093913,0
L00093914,1
L00093915,0
L00093916,0
L00093917,0
L00093918,1
L00093919,0
L00093920,1
L00093921,0
L00093922,0
L00093923,0
L00093924,0
L00093925,0
L00093926,0
L00093927,0
L00093928,0
L00093929,0
L00093930,0
L00093931,0
L00093932,0
L00093933,0
L00093934,0
L00093935,0
L00093936,1
L00093937,0
L00093938,0
L00093939,0
L00093940,0
L00093941,0
L00093942,0
L00093943,0
L00093944,0
L00093945,0
L00093946,0
L00093947,0
L00093948,0
L00093949,0
L00093950,0
L00093951,0
L00093952,0
L00093953,0
L00093954,1
L00093955,0
L00093956,0
L00093957,0
L00093958,0
L00093959,0
L00093960,0
L00093961,1
L00093962,0
L00093963,0
L00093964,0
L00093965,0
L00093966,0
L00093967,0
L00093968,0
L00093969,0
L00093970,0
L00093971,0
L00093972,0
L00093973,0
L00093974,0
L00093975,0
L00093976,0
L00093977,0
L00093978,1
L00093979,0
L00093980,0
L00093981,0
L00093982,1
L00093983,0
L00093984,0
L00093985,0
L00093986,1
L00093987,0
L00093988,1
L00093989,0
L00093990,0
L00093991,0
L00093992,0
L00093993,0
L00093994,0
L00093995,0
L00093996,1
L00093997,0
L00093998,0
L00093999,0
L00094000,0
L00094001,0
L00094002,0
L00094003,0
L00094004,0
L00094005,0
L00094006,0
L00094007,0
L00094008,0
L00094009,0
L00094010,0
L00094011,0
L00094012,0
L00094013,0
L00094014,0
L00094015,0
L00094016,1
L00094017,0
L00094018,0
L00094019,0
L00094020,0
L00094021,0
L00094022,0
L00094023,0
L00094024,0
L00094025,0
L00094026,0
L00094027,0
L00094028,0
L00094029,0
L00094030,0
L00094031,0
L00094032,1
L00094033,0
L00094034,0
L00094035,1
L00094036,1
L00094037,0
L00094038,0
L00094039,0
L00094040,1
L00094041,0
L00094042,0
L00094043,0
L00094044,1
L00094045,0
L00094046,0
L00094047,0
L00094048,1
L00094049,1
L00094050,0
L00094051,0
L00094052,0
L00094053,0
L00094054,1
L00094055,0
L00094056,0
L00094057,0
L00094058,1
L00094059,0
L00094060,0
L00094061,1
L00094062,0
L00094063,0
L00094064,1
L00094065,0
L00094066,0
L00094067,0
L00094068,0
L00094069,0
L00094070,0
L00094071,0
L00094072,0
L00094073,1
L00094074,0
L00094075,0
L00094076,0
L00094077,0
L00094078,0
L00094079,1
L00094080,0
L00094081,0
L00094082,0
L00094083,1
L00094084,0
L00094085,0
L00094086,1
L00094087,0
L00094088,1
L00094089,0
L00094090,0
L00094091,0
L00094092,0
L00094093,0
L00094094,0
L00094095,0
L00094096,1
L00094097,0
L00094098,0
L00094099,0
L00094100,0
L00094101,0
L00094102,0
L00094103,0
L00094104,0
L00094105,0
L00094106,0
L00094107,1
L00094108,0
L00094109,0
L00094110,0
L00094111,0
L00094112,0
L00094113,0
L00094114,0
L00094115,0
L00094116,0
L00094117,0
L00094118,0
L00094119,1
L00094120,0
L00094121,0
L00094122,0
L00094123,0
L00094124,0
L00094125,0
L00094126,0
L00094127,0
L00094128,0
L00094129,0
L00094130,1
L00094131,1
L00094132,0
L00094133,0
L00094134,0
L00094135,0
L00094136,0
L00094137,0
L00094138,0
L00094139,1
L00094140,0
L00094141,0
L00094142,0
L00094143,0
L00094144,1
L00094145,0
L00094146,0
L00094147,0
L00094148,0
L00094149,0
L00094150,0
L00094151,0
L00094152,0
L00094153,1
L00094154,0
L00094155,0
L00094156,0
L00094157,0
L00094158,1
L00094159,0
L00094160,0
L00094161,0
L00094162,1
L00094163,0
L00094164,0
L00094165,1
L00094166,0
L00094167,0
L00094168,0
L00094169,0
L00094170,0
L00094171,0
L00094172,0
L00094173,0
L00094174,0
L00094175,0
L00094176,1
L00094177,1
L00094178,0
L00094179,0
L00094180,0
L00094181,0
L00094182,0
L00094183,0
L00094184,0
L00094185,0
L00094186,1
L00094187,0
L00094188,0
L00094189,0
L00094190,0
L00094191,0
L00094192,0
L00094193,0
L00094194,0
L00094195,0
L00094196,0
L00094197,0
L00094198,0
L00094199,1
L00094200,0
L00094201,0
L00094202,0
L00094203,0
L00094204,0
L00094205,0
L00094206,1
L00094207,0
L00094208,0
L00094209,0
L00094210,0
L00094211,0
L00094212,0
L00094213,0
L00094214,0
L00094215,0
L00094216,1
L00094217,0
L00094218,1
L00094219,0
L00094220,0
L00094221,0
L00094222,1
L00094223,0
L00094224,0
L00094225,0
L00094226,0
L00094227,0
L00094228,0
L00094229,1
L00094230,1
L00094231,0
L00094232,0
L00094233,0
L00094234,0
L00094235,0
L00094236,0
L00094237,0
L00094238,0
L00094239,0
L00094240,1
L00094241,0
L00094242,0
L00094243,0
L00094244,0
L00094245,0
L00094246,0
L00094247,0
L00094248,0
L00094249,1
L00094250,0
L00094251,0
L00094252,0
L00094253,0
L00094254,1
L00094255,1
L00094256,0
L00094257,0
L00094258,0
L00094259,0
L00094260,1
L00094261,0
L00094262,0
L00094263,0
L00094264,0
L00094265,1
L00094266,0
L00094267,0
L00094268,0
L00094269,0
L00094270,0
L00094271,0
L00094272,1
L00094273,1
L00094274,0
L00094275,1
L00094276,0
L00094277,0
L00094278,0
L00094279,0
L00094280,0
L00094281,0
L00094282,0
L00094283,0
L00094284,0
L00094285,1
L00094286,0
L00094287,1
L00094288,0
L00094289,0
L00094290,0
L00094291,0
L00094292,0
L00094293,0
L00094294,0
L00094295,0
L00094296,0
L00094297,0
L00094298,0
L00094299,0
L00094300,0
L00094301,0
L00094302,0
L00094303,0
L00094304,0
L00094305,0
L00094306,0
L00094307,0
L00094308,0
L00094309,0
L00094310,1
L00094311,1
